draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,seed
81,-2.6644687641044378,0.043367286638884658,0.30181381826548787,1.5139351241225278,0.2757022498202979,0.20999537787188169,20260504
82,-2.7424706498518687,0.041809384080864133,0.27511510557999452,1.5111138729306659,0.036108077458439886,0.26687503478637392,20260504
83,-2.6430921568477594,0.042006375097111873,0.20056488271945042,1.5481477833433641,0.16213297110865271,0.22908701877769519,20260504
84,-2.681110244038925,0.041368460610442644,0.25178993550490214,1.4986811786289458,0.045121948168687198,0.26360899965510559,20260504
85,-2.7510457537684787,0.042146508566016136,0.24133552059483782,1.4637678678757466,0.28352053044929071,0.248239304492957,20260504
86,-2.7055181642607757,0.039130238191482841,0.29597272541404973,1.7325884209083398,0.037742202429814242,0.27225671430058634,20260504
87,-2.5697230251405241,0.043581450324508754,0.21994078006272552,1.4965681503661739,0.34629790706094044,0.25019562930531736,20260504
88,-2.6342401579840948,0.038097182414199418,0.24326179607845019,1.5687990815763628,0.2511908395280254,0.22065227207953406,20260504
89,-2.6710271678719586,0.041873724106990626,0.19646594168117804,1.3906485481420987,0.091528545533200362,0.25987559843995373,20260504
90,-2.8024253202728553,0.040482644489760515,0.17719724079985097,1.6594183855132227,0.12732378954782161,0.26962930237074778,20260504
